X,Y,E
4.6375,0.287624,0.00770391
4.6725,0.285661,0.00780752
4.7075,0.286827,0.00794037
4.7425,0.288901,0.00807846
4.7775,0.288263,0.00818738
4.8125,0.288701,0.00830809
4.8475,0.290149,0.00841388
4.8825,0.293134,0.00850956
4.9175,0.295633,0.00861326
4.9525,0.295807,0.00873234
4.9875,0.297676,0.00890443
5.0225,0.297859,0.00905127
5.0575,0.296625,0.00923178
5.0925,0.30081,0.00952134
5.1275,0.307793,0.00984942
5.1625,0.305296,0.0100353
5.1975,0.305481,0.0103386
5.2325,0.31102,0.010741
5.2675,0.313928,0.0110083
5.3025,0.315368,0.0112202
5.3375,0.308553,0.0114243
5.3725,0.307532,0.0117976
5.4075,0.312428,0.0121686
5.4425,0.314342,0.0123862
5.4775,0.314123,0.0125113
5.5125,0.307199,0.0124667
5.5475,0.312754,0.0126626
5.5825,0.310773,0.0126895
5.6175,0.312719,0.0128336
5.6525,0.326362,0.0130832
5.6875,0.323827,0.0129581
5.7225,0.317607,0.0128232
5.7575,0.327021,0.0130096
5.7925,0.328882,0.0130999
5.8275,0.330623,0.0131905
5.8625,0.330395,0.013179
5.8975,0.328631,0.0131338
5.9325,0.330554,0.01324
5.9675,0.329976,0.0133175
6.0025,0.322762,0.0131954
6.0375,0.335168,0.0134275
6.0725,0.345725,0.0136725
6.1075,0.341989,0.0136103
6.1425,0.340211,0.0135365
6.1775,0.343587,0.0135271
6.2125,0.353646,0.013689
6.2475,0.363905,0.0140022
6.2825,0.36223,0.0140085
6.3175,0.356963,0.0139748
6.3525,0.3491,0.0138294
6.3875,0.343779,0.0137165
6.4225,0.358316,0.0140636
6.4575,0.366359,0.0141388
6.4925,0.354652,0.0139814
6.5275,0.345647,0.0139145
6.5625,0.35446,0.0140896
6.5975,0.353653,0.0140903
6.6325,0.33647,0.0137037
6.6675,0.348863,0.0145192
6.7025,0.35293,0.0159389
6.7375,0.339691,0.0159404
6.7725,0.349057,0.0156
6.8075,0.360189,0.0150925
6.8425,0.350326,0.0145612
6.8775,0.352634,0.0144524
6.9125,0.370843,0.0149329
6.9475,0.372535,0.0148503
6.9825,0.377904,0.0149943
7.0175,0.396062,0.0155551
7.0525,0.373371,0.0149262
7.0875,0.361456,0.0147045
7.1225,0.347432,0.0137681
7.1575,0.308531,0.0124966
7.1925,0.29272,0.0120384
7.2275,0.326112,0.0131156
7.2625,0.377783,0.0147435
7.2975,0.400362,0.0154973
7.3325,0.382395,0.0149116
7.3675,0.386847,0.0151581
7.4025,0.37347,0.0146653
7.4375,0.369703,0.0148982
7.4725,0.381528,0.0152195
7.5075,0.394747,0.0154632
7.5425,0.379368,0.0150608
7.5775,0.374652,0.0149414
7.6125,0.379992,0.0148861
7.6475,0.395761,0.0154243
7.6825,0.399665,0.0154647
7.7175,0.38798,0.0152203
7.7525,0.389127,0.0153736
7.7875,0.383262,0.0150049
7.8225,0.383024,0.015006
7.8575,0.376707,0.0147854
7.8925,0.374622,0.0148125
7.9275,0.372253,0.0149869
7.9625,0.363343,0.015768
7.9975,0.358679,0.0176954
8.0325,0.381545,0.0188134
8.0675,0.377848,0.0177741
8.1025,0.378388,0.0162289
8.1375,0.36266,0.015479
8.1725,0.372686,0.0154305
8.2075,0.37065,0.0152961
8.2425,0.356836,0.014897
8.2775,0.373371,0.0150998
8.3125,0.371159,0.0149548
8.3475,0.386602,0.0153888
8.3825,0.390041,0.01548
8.4175,0.402794,0.0158399
8.4525,0.385915,0.0154617
8.4875,0.378302,0.0152571
8.5225,0.382895,0.0154535
8.5575,0.387045,0.015517
8.5925,0.383708,0.0156304
8.6275,0.392389,0.0160618
8.6625,0.403553,0.0164904
8.6975,0.408208,0.0166083
8.7325,0.399735,0.0164456
8.7675,0.384527,0.0160457
8.8025,0.410232,0.016552
8.8375,0.40999,0.0167976
8.8725,0.394149,0.0166829
8.9075,0.404491,0.0171383
8.9425,0.400249,0.0170408
8.9775,0.411055,0.0173369
9.0125,0.418856,0.0178668
9.0475,0.419528,0.0181462
9.0825,0.410535,0.0181811
9.1175,0.402533,0.0198693
9.1525,0.396769,0.0263417
9.1875,0.3958,0.0257172
9.2225,0.393627,0.0263198
9.2575,0.398108,0.0324002
9.2925,0.418005,0.0386791
9.3275,0.398327,0.0308942
9.3625,0.380717,0.0306464
9.3975,0.397239,0.0302418
9.4325,0.409056,0.029933
9.4675,0.403366,0.0273701
9.5025,0.386108,0.0237422
9.5375,0.401396,0.0247128
9.5725,0.384335,0.0211761
9.6075,0.392841,0.0190168
9.6425,0.405806,0.0182452
9.6775,0.389813,0.0174232
9.7125,0.397474,0.0177642
9.7475,0.39107,0.0175058
9.7825,0.380325,0.0172837
9.8175,0.380087,0.017298
9.8525,0.377568,0.0171297
9.8875,0.384386,0.0174071
9.9225,0.39056,0.0165796
9.9575,0.386405,0.0160766
9.9925,0.38687,0.0159
10.0275,0.393964,0.0160159
10.0625,0.395148,0.0160674
10.0975,0.399998,0.01584
10.1325,0.401347,0.016008
10.1675,0.395368,0.0161493
10.2025,0.386337,0.0161688
10.2375,0.37974,0.0160667
10.2725,0.402001,0.0166158
10.3075,0.409571,0.0167002
10.3425,0.394108,0.0160192
10.3775,0.388501,0.0158938
10.4125,0.389986,0.0159484
10.4475,0.38874,0.0158414
10.4825,0.395837,0.0159308
10.5175,0.401301,0.0157955
10.5525,0.401642,0.0149983
10.5875,0.401451,0.0144253
10.6225,0.393084,0.0141784
10.6575,0.389361,0.0140486
10.6925,0.384084,0.0139095
10.7275,0.37774,0.0137482
10.7625,0.371066,0.0134877
10.7975,0.368425,0.0133027
10.8325,0.374918,0.0133335
10.8675,0.370006,0.013198
10.9025,0.364863,0.0130789
10.9375,0.372627,0.013267
10.9725,0.378174,0.0133489
11.0075,0.370635,0.0132136
11.0425,0.360114,0.0130677
11.0775,0.364645,0.0132774
11.1125,0.37083,0.0133396
11.1475,0.368926,0.0132609
11.1825,0.373146,0.0132782
11.2175,0.38058,0.0133968
11.2525,0.383646,0.0134271
11.2875,0.370347,0.0131326
11.3225,0.369552,0.0130509
11.3575,0.369182,0.0129742
11.3925,0.361896,0.0126721
11.4275,0.361658,0.0125424
11.4625,0.363438,0.0124848
11.4975,0.359905,0.0122915
11.5325,0.364497,0.0121501
11.5675,0.373453,0.0120824
11.6025,0.374506,0.0120234
11.6375,0.373604,0.011992
11.6725,0.379171,0.0121193
11.7075,0.378402,0.0121691
11.7425,0.365032,0.0121374
11.7775,0.360232,0.0127212
11.8125,0.360279,0.0146379
11.8475,0.368732,0.0243447
11.8825,0.357229,0.0143505
11.9175,0.357908,0.0176469
11.9525,0.356961,0.0372428
11.9875,0.351279,0.0170422
12.0225,0.349006,0.0234192
12.0575,0.360511,0.0957962
12.0925,0.332447,0.0222581
12.1275,0.323239,0.0378662
12.1625,0.350252,3.47811
12.1975,0.335566,0.0372895
12.2325,0.355404,0.112878
12.2675,0.331812,0.0521218
12.3025,0.309999,0.0981775
12.3375,0.205187,1.16647
12.3725,nan,0
12.4075,nan,0
12.4425,nan,0
12.4775,nan,0
12.5125,nan,0
12.5475,nan,0
12.5825,nan,0
12.6175,nan,0
12.6525,nan,0
12.6875,nan,0
12.7225,nan,0
12.7575,nan,0
12.7925,nan,0
12.8275,nan,0
12.8625,nan,0
12.8975,nan,0
12.9325,nan,0
12.9675,nan,0
13.0025,nan,0
13.0375,nan,0
13.0725,nan,0
13.1075,nan,0
13.1425,nan,0
13.1775,nan,0
13.2125,nan,0
13.2475,nan,0
13.2825,nan,0
13.3175,nan,0
13.3525,nan,0
13.3875,nan,0
13.4225,nan,0
13.4575,nan,0
13.4925,nan,0
13.5275,nan,0
13.5625,nan,0
13.5975,nan,0
13.6325,nan,0
13.6675,nan,0
13.7025,nan,0
13.7375,nan,0
13.7725,nan,0
13.8075,nan,0
13.8425,nan,0
13.8775,nan,0
13.9125,nan,0
13.9475,nan,0
13.9825,nan,0
14.0175,nan,0
14.0525,nan,0
14.0875,nan,0
14.1225,nan,0
14.1575,nan,0
14.1925,nan,0
14.2275,nan,0
14.2625,nan,0
14.2975,nan,0
14.3325,nan,0
14.3675,nan,0
14.4025,nan,0
14.4375,nan,0
14.4725,nan,0
14.5075,nan,0
14.5425,nan,0
14.5775,nan,0
14.6125,nan,0
14.6475,nan,0
14.6825,nan,0
14.7175,nan,0
14.7525,nan,0
14.7875,nan,0
14.8225,nan,0
14.8575,nan,0
14.8925,nan,0
14.9275,nan,0
14.9625,nan,0
14.9975,nan,0
15.0325,nan,0
15.0675,nan,0
15.1025,nan,0
15.1375,nan,0
15.1725,nan,0
15.2075,nan,0
15.2425,nan,0
15.2775,nan,0
15.3125,nan,0
15.3475,nan,0
15.3825,nan,0
15.4175,nan,0
15.4525,nan,0
15.4875,nan,0
15.5225,nan,0
15.5575,nan,0
15.5925,nan,0
15.6275,nan,0
15.6625,nan,0
15.6975,nan,0
15.7325,nan,0
15.7675,nan,0
15.8025,nan,0
15.8375,nan,0
15.8725,nan,0
15.9075,nan,0
15.9425,nan,0
15.9775,nan,0
16.0125,nan,0
16.0475,nan,0
16.0825,nan,0
16.1175,nan,0
16.1525,nan,0
16.1875,nan,0
16.2225,nan,0
16.2575,nan,0
16.2925,nan,0
16.3275,nan,0
16.3625,nan,0
16.3975,nan,0
16.4325,nan,0
16.4675,nan,0
16.5025,nan,0
16.5375,nan,0
16.5725,nan,0
16.6075,nan,0
16.6425,nan,0
16.6775,nan,0
16.7125,nan,0
16.7475,nan,0
16.7825,nan,0
16.8175,nan,0
16.8525,nan,0
16.8875,nan,0
16.9225,nan,0
16.9575,nan,0
16.9925,nan,0
17.0275,nan,0
17.0625,nan,0
17.0975,nan,0
17.1325,nan,0
17.1675,nan,0
17.2025,nan,0
17.2375,nan,0
17.2725,nan,0
17.3075,nan,0
17.3425,nan,0
17.3775,nan,0
17.4125,nan,0
17.4475,nan,0
17.4825,nan,0
17.5175,nan,0
17.5525,nan,0
17.5875,nan,0
17.6225,nan,0
17.6575,nan,0
17.6925,nan,0
17.7275,nan,0
17.7625,nan,0
17.7975,nan,0
17.8325,nan,0
17.8675,nan,0
17.9025,nan,0
17.9375,nan,0
17.9725,nan,0
18.0075,nan,0
18.0425,nan,0
18.0775,nan,0
18.1125,nan,0
18.1475,nan,0
18.1825,nan,0
18.2175,nan,0
18.2525,nan,0
18.2875,nan,0
18.3225,nan,0
18.3575,nan,0
18.3925,nan,0
18.4275,nan,0
18.4625,nan,0
18.4975,nan,0
18.5325,nan,0
18.5675,nan,0
18.6025,nan,0
18.6375,nan,0
18.6725,nan,0
18.7075,nan,0
18.7425,nan,0
18.7775,nan,0
18.8125,nan,0
18.8475,nan,0
18.8825,nan,0
18.9175,nan,0
18.9525,nan,0
18.9875,nan,0
19.0225,nan,0
19.0575,nan,0
19.0925,nan,0
19.1275,nan,0
19.1625,nan,0
19.1975,nan,0
19.2325,nan,0
19.2675,nan,0
19.3025,nan,0
19.3375,nan,0
19.3725,nan,0
19.4075,nan,0
19.4425,nan,0
19.4775,nan,0
19.5125,nan,0
19.5475,nan,0
19.5825,nan,0
19.6175,nan,0
19.6525,nan,0
19.6875,nan,0
19.7225,nan,0
19.7575,nan,0
19.7925,nan,0
19.8275,nan,0
19.8625,nan,0
19.8975,nan,0
19.9325,nan,0
19.9675,nan,0
20.0025,nan,0
20.0375,nan,0
20.0725,nan,0
20.1075,nan,0
20.1425,nan,0
20.1775,nan,0
20.2125,nan,0
20.2475,nan,0
20.2825,nan,0
20.3175,nan,0
20.3525,nan,0
20.3875,nan,0
20.4225,nan,0
20.4575,nan,0
20.4925,nan,0
20.5275,nan,0
20.5625,nan,0
20.5975,nan,0
20.6325,nan,0
20.6675,nan,0
20.7025,nan,0
20.7375,nan,0
20.7725,nan,0
20.8075,nan,0
20.8425,nan,0
20.8775,nan,0
20.9125,nan,0
20.9475,nan,0
20.9825,nan,0
21.0175,nan,0
21.0525,nan,0
21.0875,nan,0
21.1225,nan,0
21.1575,nan,0
21.1925,nan,0
21.2275,nan,0
21.2625,nan,0
21.2975,nan,0
21.3325,nan,0
21.3675,nan,0
21.4025,nan,0
21.4375,nan,0
21.4725,nan,0
21.5075,nan,0
21.5425,nan,0
21.5775,nan,0
21.6125,nan,0
21.6475,nan,0
21.6825,nan,0
21.7175,nan,0
21.7525,nan,0
21.7875,nan,0
21.8225,nan,0
21.8575,nan,0
21.8925,nan,0
21.9275,nan,0
21.9625,nan,0
21.9975,nan,0
22.0325,nan,0
22.0675,nan,0
22.1025,nan,0
22.1375,nan,0
22.1725,nan,0
22.2075,nan,0
22.2425,nan,0
22.2775,nan,0
22.3125,nan,0
22.3475,nan,0
22.3825,nan,0
22.4175,nan,0
22.4525,nan,0
22.4875,nan,0
22.5225,nan,0
22.5575,nan,0
22.5925,nan,0
22.6275,nan,0
22.6625,nan,0
22.6975,nan,0
22.7325,nan,0
22.7675,nan,0
22.8025,nan,0
22.8375,nan,0
22.8725,nan,0
22.9075,nan,0
22.9425,nan,0
22.9775,nan,0
23.0125,nan,0
23.0475,nan,0
23.0825,nan,0
23.1175,nan,0
23.1525,nan,0
23.1875,nan,0
23.2225,nan,0
23.2575,nan,0
23.2925,nan,0
23.3275,nan,0
23.3625,nan,0
23.3975,nan,0
23.4325,nan,0
23.4675,nan,0
23.5025,nan,0
23.5375,nan,0
23.5725,nan,0
23.6075,nan,0
23.6425,nan,0
23.6775,nan,0
23.7125,nan,0
23.7475,nan,0
23.7825,nan,0
23.8175,nan,0
23.8525,nan,0
23.8875,nan,0
23.9225,nan,0
23.9575,nan,0
23.9925,nan,0
24.0275,nan,0
24.0625,nan,0
24.0975,nan,0
24.1325,nan,0
24.1675,nan,0
24.2025,nan,0
24.2375,nan,0
24.2725,nan,0
24.3075,nan,0
24.3425,nan,0
24.3775,nan,0
24.4125,nan,0
24.4475,nan,0
24.4825,nan,0
24.5175,nan,0
24.5525,nan,0
24.5875,nan,0
24.6225,nan,0
24.6575,nan,0
24.6925,nan,0
24.7275,nan,0
24.7625,nan,0
24.7975,nan,0
24.8325,nan,0
24.8675,nan,0
24.9025,nan,0
24.9375,nan,0
24.9725,nan,0
25.0075,nan,0
25.0425,nan,0
25.0775,nan,0
25.1125,nan,0
25.1475,nan,0
25.1825,nan,0
25.2175,nan,0
25.2525,nan,0
25.2875,nan,0
25.3225,nan,0
25.3575,nan,0
25.3925,nan,0
25.4275,nan,0
25.4625,nan,0
25.4975,nan,0
25.5325,nan,0
25.5675,nan,0
25.6025,nan,0
25.6375,nan,0
25.6725,nan,0
25.7075,nan,0
25.7425,nan,0
25.7775,nan,0
25.8125,nan,0
25.8475,nan,0
25.8825,nan,0
25.9175,nan,0
25.9525,nan,0
25.9875,nan,0
26.0225,nan,0
26.0575,nan,0
26.0925,nan,0
26.1275,nan,0
26.1625,nan,0
26.1975,nan,0
26.2325,nan,0
26.2675,nan,0
26.3025,nan,0
26.3375,nan,0
26.3725,nan,0
26.4075,nan,0
26.4425,nan,0
26.4775,nan,0
26.5125,nan,0
26.5475,nan,0
26.5825,nan,0
26.6175,nan,0
26.6525,nan,0
26.6875,nan,0
26.7225,nan,0
26.7575,nan,0
26.7925,nan,0
26.8275,nan,0
26.8625,nan,0
26.8975,nan,0
26.9325,nan,0
26.9675,nan,0
27.0025,nan,0
27.0375,nan,0
27.0725,nan,0
27.1075,nan,0
27.1425,nan,0
27.1775,nan,0
27.2125,nan,0
27.2475,nan,0
27.2825,nan,0
27.3175,nan,0
27.3525,nan,0
27.3875,nan,0
27.4225,nan,0
27.4575,nan,0
27.4925,nan,0
27.5275,nan,0
27.5625,nan,0
27.5975,nan,0
27.6325,nan,0
27.6675,nan,0
27.7025,nan,0
27.7375,nan,0
27.7725,nan,0
27.8075,nan,0
27.8425,nan,0
27.8775,nan,0
27.9125,nan,0
27.9475,nan,0
27.9825,nan,0
28.0175,nan,0
28.0525,nan,0
28.0875,nan,0
28.1225,nan,0
28.1575,nan,0
28.1925,nan,0
28.2275,nan,0
28.2625,nan,0
28.2975,nan,0
28.3325,nan,0
28.3675,nan,0
28.4025,nan,0
28.4375,nan,0
28.4725,nan,0
28.5075,nan,0
28.5425,nan,0
28.5775,nan,0
28.6125,nan,0
28.6475,nan,0
28.6825,nan,0
28.7175,nan,0
28.7525,nan,0
28.7875,nan,0
28.8225,nan,0
28.8575,nan,0
28.8925,nan,0
28.9275,nan,0
28.9625,nan,0
28.9975,nan,0
29.0325,nan,0
29.0675,nan,0
29.1025,nan,0
29.1375,nan,0
29.1725,nan,0
29.2075,nan,0
29.2425,nan,0
29.2775,nan,0
29.3125,nan,0
29.3475,nan,0
29.3825,nan,0
29.4175,nan,0
29.4525,nan,0
29.4875,nan,0
29.5225,nan,0
29.5575,nan,0
29.5925,nan,0
29.6275,nan,0
29.6625,nan,0
29.6975,nan,0
29.7325,nan,0
29.7675,nan,0
29.8025,nan,0
29.8375,nan,0
29.8725,nan,0
29.9075,nan,0
29.9425,nan,0
29.9775,nan,0
30.0125,nan,0
30.0475,nan,0
30.0825,nan,0
30.1175,nan,0
30.1525,nan,0
30.1875,nan,0
30.2225,nan,0
30.2575,nan,0
30.2925,nan,0
30.3275,nan,0
30.3625,nan,0
30.3975,nan,0
30.4325,nan,0
30.4675,nan,0
30.5025,nan,0
30.5375,nan,0
30.5725,nan,0
30.6075,nan,0
30.6425,nan,0
30.6775,nan,0
30.7125,nan,0
30.7475,nan,0
30.7825,nan,0
30.8175,nan,0
30.8525,nan,0
30.8875,nan,0
30.9225,nan,0
30.9575,nan,0
30.9925,nan,0
31.0275,nan,0
31.0625,nan,0
31.0975,nan,0
31.1325,nan,0
31.1675,nan,0
31.2025,nan,0
31.2375,nan,0
31.2725,nan,0
31.3075,nan,0
31.3425,nan,0
31.3775,nan,0
31.4125,nan,0
31.4475,nan,0
31.4825,nan,0
31.5175,nan,0
31.5525,nan,0
31.5875,nan,0
31.6225,nan,0
31.6575,nan,0
31.6925,nan,0
31.7275,nan,0
31.7625,nan,0
31.7975,nan,0
31.8325,nan,0
31.8675,nan,0
31.9025,nan,0
31.9375,nan,0
31.9725,nan,0
32.0075,nan,0
32.0425,nan,0
32.0775,nan,0
32.1125,nan,0
32.1475,nan,0
32.1825,nan,0
32.2175,nan,0
32.2525,nan,0
32.2875,nan,0
32.3225,nan,0
32.3575,nan,0
32.3925,nan,0
32.4275,nan,0
32.4625,nan,0
32.4975,nan,0
32.5325,nan,0
32.5675,nan,0
32.6025,nan,0
32.6375,nan,0
32.6725,nan,0
32.7075,nan,0
32.7425,nan,0
32.7775,nan,0
32.8125,nan,0
32.8475,nan,0
32.8825,nan,0
32.9175,nan,0
32.9525,nan,0
32.9875,nan,0
33.0225,nan,0
33.0575,nan,0
33.0925,nan,0
33.1275,nan,0
33.1625,nan,0
33.1975,nan,0
33.2325,nan,0
33.2675,nan,0
33.3025,nan,0
33.3375,nan,0
33.3725,nan,0
33.4075,nan,0
33.4425,nan,0
33.4775,nan,0
33.5125,nan,0
33.5475,nan,0
33.5825,nan,0
33.6175,nan,0
33.6525,nan,0
33.6875,nan,0
33.7225,nan,0
33.7575,nan,0
33.7925,nan,0
33.8275,nan,0
33.8625,nan,0
33.8975,nan,0
33.9325,nan,0
33.9675,nan,0
34.0025,nan,0
34.0375,nan,0
34.0725,nan,0
34.1075,nan,0
34.1425,nan,0
34.1775,nan,0
34.2125,nan,0
34.2475,nan,0
34.2825,nan,0
34.3175,nan,0
34.3525,nan,0
34.3875,nan,0
34.4225,nan,0
34.4575,nan,0
34.4925,nan,0
34.5275,nan,0
34.5625,nan,0
34.5975,nan,0
34.6325,nan,0
34.6675,nan,0
34.7025,nan,0
34.7375,nan,0
34.7725,nan,0
34.8075,nan,0
34.8425,nan,0
34.8775,nan,0
34.9125,nan,0
34.9475,nan,0
34.9825,nan,0
35.0175,nan,0
35.0525,nan,0
35.0875,nan,0
35.1225,nan,0
35.1575,nan,0
35.1925,nan,0
35.2275,nan,0
35.2625,nan,0
35.2975,nan,0
35.3325,nan,0
35.3675,nan,0
35.4025,nan,0
35.4375,nan,0
35.4725,nan,0
35.5075,nan,0
35.5425,nan,0
35.5775,nan,0
35.6125,nan,0
35.6475,nan,0
35.6825,nan,0
35.7175,nan,0
35.7525,nan,0
35.7875,nan,0
35.8225,nan,0
35.8575,nan,0
35.8925,nan,0
35.9275,nan,0
35.9625,nan,0
35.9975,nan,0
36.0325,nan,0
36.0675,nan,0
36.1025,nan,0
36.1375,nan,0
36.1725,nan,0
36.2075,nan,0
36.2425,nan,0
36.2775,nan,0
36.3125,nan,0
36.3475,nan,0
36.3825,nan,0
36.4175,nan,0
36.4525,nan,0
36.4875,nan,0
36.5225,nan,0
36.5575,nan,0
36.5925,nan,0
36.6275,nan,0
36.6625,nan,0
36.6975,nan,0
36.7325,nan,0
36.7675,nan,0
36.8025,nan,0
36.8375,nan,0
36.8725,nan,0
36.9075,nan,0
36.9425,nan,0
36.9775,nan,0
37.0125,nan,0
37.0475,nan,0
37.0825,nan,0
37.1175,nan,0
37.1525,nan,0
37.1875,nan,0
37.2225,nan,0
37.2575,nan,0
37.2925,nan,0
37.3275,nan,0
37.3625,nan,0
37.3975,nan,0
37.4325,nan,0
37.4675,nan,0
37.5025,nan,0
37.5375,nan,0
37.5725,nan,0
37.6075,nan,0
37.6389,nan,0
